Step,Action,Node,StackState,VisitedSet
97,Visit,4,"[12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 19, 3, 4, 5, 24, 11, 13, 14]"
98,Push,81,"[81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 19, 3, 4, 5, 24, 11, 13, 14]"
99,Push,80,"[80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 19, 3, 4, 5, 24, 11, 13, 14]"
100,Push,64,"[64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 19, 3, 4, 5, 24, 11, 13, 14]"
101,Push,32,"[32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 19, 3, 4, 5, 24, 11, 13, 14]"
102,Push,71,"[71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 19, 3, 4, 5, 24, 11, 13, 14]"
103,Push,50,"[50, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 19, 3, 4, 5, 24, 11, 13, 14]"
104,Visit,50,"[71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
105,Push,81,"[81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
106,Push,72,"[72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
107,Push,67,"[67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
108,Push,53,"[53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
109,Push,51,"[51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
110,Push,32,"[32, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
111,Visit,32,"[51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
112,Push,82,"[82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
113,Push,81,"[81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
114,Push,58,"[58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
115,Push,72,"[72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
116,Push,55,"[55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
117,Push,25,"[25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
118,Push,12,"[12, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 17, 18, 50, 19, 3, 4, 5, 24, 11, 13, 14]"
119,Visit,12,"[25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
120,Push,96,"[96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
121,Push,92,"[92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
122,Push,77,"[77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
123,Push,57,"[57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
124,Push,95,"[95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
125,Push,63,"[63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
126,Push,45,"[45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
127,Push,40,"[40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
128,Push,26,"[26, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24]"
129,Visit,26,"[40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
130,Push,94,"[94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
131,Push,92,"[92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
132,Push,40,"[40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
133,Push,79,"[79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
134,Push,77,"[77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
135,Push,59,"[59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
136,Push,58,"[58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
137,Push,43,"[43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
138,Push,36,"[36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[32, 3, 4, 5, 11, 12, 13, 14, 17, 18, 50, 19, 24, 26]"
