Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
191,Relax,97,343,2147483647,38,190,228,151
192,Relax,97,168,2147483647,46,15,61,152
193,Relax,97,476,77,31,323,354,153
194,Relax,97,77,59,41,76,117,154
195,Relax,97,335,2147483647,37,182,219,155
196,Pop,168,,,,,,153
197,Relax,168,176,2147483647,66,23,89,154
198,Relax,168,448,2147483647,57,295,352,155
199,Relax,168,17,2147483647,55,136,191,156
200,Relax,168,183,2147483647,47,30,77,157
201,Relax,168,393,2147483647,47,240,287,158
202,Relax,168,76,2147483647,57,77,134,159
203,Relax,168,46,2147483647,48,107,155,160
204,Relax,168,142,2147483647,49,11,60,161
205,Relax,168,175,2147483647,47,22,69,162
206,Pop,142,,,,,,161
207,Relax,142,480,2147483647,63,327,390,162
208,Relax,142,499,2147483647,57,346,403,163
209,Relax,142,4,2147483647,64,149,213,164
210,Relax,142,347,81,63,194,257,165
211,Relax,142,190,2147483647,67,37,104,166
212,Relax,142,303,2147483647,60,150,210,167
213,Pop,175,,,,,,166
214,Relax,175,465,2147483647,65,312,377,167
215,Relax,175,100,2147483647,64,53,117,168
216,Relax,175,244,2147483647,64,91,155,169
217,Relax,175,341,2147483647,56,188,244,170
218,Relax,175,86,2147483647,50,67,117,171
219,Relax,175,294,2147483647,65,141,206,172
220,Relax,175,233,2147483647,56,80,136,173
221,Relax,175,106,88,60,47,107,174
222,Relax,175,316,74,63,163,226,175
223,Pop,183,,,,,,174
224,Relax,183,321,2147483647,61,168,229,175
225,Relax,183,241,2147483647,58,88,146,176
226,Relax,183,83,2147483647,60,70,130,177
227,Relax,183,308,85,67,155,222,178
228,Relax,183,149,2147483647,54,4,58,179
229,Relax,183,105,2147483647,51,48,99,180
230,Relax,183,122,2147483647,64,31,95,181
231,Relax,183,412,2147483647,52,259,311,182
232,Relax,183,269,2147483647,50,116,166,183
233,Pop,149,,,,,,182
234,Relax,149,246,2147483647,69,93,162,183
235,Relax,149,440,2147483647,60,287,347,184
236,Relax,149,158,2147483647,72,5,77,185
237,Relax,149,318,2147483647,67,165,232,186
238,Pop,158,,,,,,185
239,Relax,158,433,2147483647,79,280,359,186
240,Relax,158,339,2147483647,91,186,277,187
241,Relax,158,264,2147483647,78,111,189,188
242,Relax,158,442,2147483647,82,289,371,189
243,Relax,158,348,2147483647,77,195,272,190
244,Pop,115,,,,,,189
245,Relax,115,50,2147483647,47,103,150,190
246,Relax,115,354,2147483647,64,201,265,191
247,Relax,115,85,2147483647,54,68,122,192
248,Relax,115,261,2147483647,59,108,167,193
249,Relax,115,135,2147483647,45,18,63,194
250,Relax,115,72,2147483647,47,81,128,195
251,Relax,115,233,56,49,80,129,196
252,Pop,135,,,,,,195
253,Relax,135,403,66,58,250,308,196
254,Relax,135,38,2147483647,51,115,166,197
255,Relax,135,56,2147483647,49,97,146,198
256,Relax,135,410,2147483647,56,257,313,199
257,Relax,135,458,2147483647,52,305,357,200
258,Relax,135,123,2147483647,55,30,85,201
259,Relax,135,143,2147483647,50,10,60,202
260,Pop,143,,,,,,201
261,Relax,143,320,2147483647,70,167,237,202
262,Relax,143,274,73,55,121,176,203
263,Relax,143,197,2147483647,69,44,113,204
264,Relax,143,11,2147483647,51,142,193,205
265,Relax,143,12,2147483647,51,141,192,206
266,Relax,143,381,2147483647,55,228,283,207
267,Pop,179,,,,,,206
268,Relax,179,209,2147483647,64,56,120,207
269,Relax,179,497,2147483647,73,344,417,208
270,Relax,179,387,2147483647,60,234,294,209
271,Relax,179,468,2147483647,64,315,379,210
272,Relax,179,380,2147483647,75,227,302,211
273,Pop,123,,,,,,210
274,Relax,123,34,82,64,119,183,211
275,Relax,123,8,2147483647,70,145,215,212
276,Relax,123,154,2147483647,65,1,66,213
277,Relax,123,363,94,66,210,276,214
278,Pop,154,,,,,,213
279,Relax,154,337,89,80,184,264,214
280,Relax,154,136,2147483647,67,17,84,215
281,Relax,154,250,2147483647,85,97,182,216
282,Relax,154,172,2147483647,80,19,99,217
283,Relax,154,271,2147483647,69,118,187,218
284,Pop,136,,,,,,217
285,Relax,136,484,2147483647,76,331,407,218
286,Relax,136,6,2147483647,73,147,220,219
287,Relax,136,283,2147483647,79,130,209,220
288,Relax,136,299,2147483647,87,146,233,221
289,Relax,136,461,2147483647,83,308,391,222
290,Pop,118,,,,,,221
291,Relax,118,1,2147483647,55,152,207,222
292,Relax,118,218,2147483647,54,65,119,223
293,Relax,118,366,2147483647,66,213,279,224
294,Relax,118,319,2147483647,66,166,232,225
295,Relax,118,495,2147483647,69,342,411,226
296,Pop,176,,,,,,225
297,Relax,176,352,2147483647,77,199,276,226
298,Relax,176,353,2147483647,82,200,282,227
299,Relax,176,226,2147483647,79,73,152,228
300,Relax,176,227,2147483647,76,74,150,229
301,Relax,176,101,2147483647,67,52,119,230
302,Relax,176,181,2147483647,82,28,110,231
303,Relax,176,301,2147483647,68,148,216,232
304,Relax,176,126,2147483647,85,27,112,233
305,Pop,124,,,,,,232
306,Relax,124,273,68,63,120,183,233
307,Relax,124,404,2147483647,71,251,322,234
308,Relax,124,346,2147483647,63,193,256,235
309,Relax,124,459,2147483647,72,306,378,236
310,Relax,124,62,2147483647,81,91,172,237
311,Relax,124,447,2147483647,71,294,365,238
312,Pop,110,,,,,,237
313,Relax,110,416,74,60,263,323,238
314,Relax,110,4,64,62,149,211,239
315,Relax,110,6,73,59,147,206,240
316,Relax,110,441,2147483647,68,288,356,241
317,Relax,110,76,57,54,77,131,242
318,Relax,110,126,85,67,27,94,243
319,Relax,110,238,70,66,85,151,244
320,Relax,110,319,66,65,166,231,245
321,Relax,110,415,2147483647,51,262,313,246
322,Pop,131,,,,,,245
323,Relax,131,263,92,71,110,181,246
324,Relax,131,95,2147483647,86,58,144,247
325,Pop,165,,,,,,246
326,Relax,165,7,2147483647,91,146,237,247
327,Relax,165,329,2147483647,93,176,269,248
328,Relax,165,493,2147483647,86,340,426,249
329,Relax,165,212,2147483647,93,59,152,250
330,Relax,165,284,2147483647,89,131,220,251
331,Relax,165,157,2147483647,85,4,89,252
332,Pop,157,,,,,,251
333,Relax,157,71,2147483647,90,82,172,252
334,Relax,157,19,2147483647,88,134,222,253
335,Relax,157,469,2147483647,95,316,411,254
336,Relax,157,22,2147483647,90,131,221,255
337,Relax,157,55,2147483647,87,98,185,256
338,Relax,157,313,2147483647,93,160,253,257
339,Relax,157,282,2147483647,97,129,226,258
340,Pop,120,,,,,,257
341,Relax,120,36,2147483647,61,117,178,258
342,Relax,120,324,2147483647,65,171,236,259
343,Relax,120,452,2147483647,70,299,369,260
344,Relax,120,337,80,70,184,254,261
345,Relax,120,307,2147483647,77,154,231,262
346,Relax,120,435,73,66,282,348,263
347,Relax,120,436,2147483647,70,283,353,264
348,Relax,120,284,89,71,131,202,265
349,Relax,120,413,2147483647,69,260,329,266
350,Relax,120,286,2147483647,80,133,213,267
351,Pop,127,,,,,,266
352,Relax,127,192,2147483647,73,39,112,267
353,Relax,127,320,70,68,167,235,268
354,Relax,127,307,77,73,154,227,269
355,Pop,228,,,,,,268
356,Relax,228,209,64,31,56,87,269
357,Relax,228,422,2147483647,30,269,299,270
358,Relax,228,23,2147483647,39,130,169,271
359,Relax,228,120,60,21,33,54,272
360,Relax,228,473,92,20,320,340,273
361,Relax,228,31,2147483647,33,122,155,274
362,Pop,209,,,,,,272
363,Relax,209,449,2147483647,42,296,338,273
364,Relax,209,484,76,35,331,366,274
365,Relax,209,326,2147483647,36,173,209,275
366,Relax,209,425,2147483647,43,272,315,276
367,Relax,209,111,2147483647,36,42,78,277
368,Relax,209,303,60,48,150,198,278
369,Relax,209,496,2147483647,40,343,383,279
370,Relax,209,82,57,39,71,110,280
371,Relax,209,179,59,36,26,62,281
372,Relax,209,86,50,37,67,104,282
373,Relax,209,123,55,41,30,71,283
374,Relax,209,382,2147483647,45,229,274,284
375,Pop,111,,,,,,281
376,Relax,111,242,2147483647,46,89,135,282
377,Relax,111,227,76,56,74,130,283
378,Relax,111,244,64,49,91,140,284
379,Relax,111,292,2147483647,45,139,184,285
380,Relax,111,296,2147483647,38,143,181,286
381,Relax,111,44,90,37,109,146,287
382,Relax,111,220,64,43,67,110,288
383,Relax,111,303,48,46,150,196,289
384,Pop,126,,,,,,288
385,Relax,126,210,2147483647,70,57,127,289
386,Relax,126,212,93,68,59,127,290
387,Relax,126,267,2147483647,87,114,201,291
388,Relax,126,383,2147483647,86,230,316,292
389,Pop,122,,,,,,291
390,Relax,122,104,2147483647,77,49,126,292
391,Relax,122,186,2147483647,84,33,117,293
392,Relax,122,174,2147483647,65,21,86,294
393,Relax,122,463,2147483647,75,310,385,295
394,Pop,174,,,,,,294
395,Relax,174,490,2147483647,80,337,417,295
396,Relax,174,272,2147483647,79,119,198,296
397,Relax,174,406,2147483647,77,253,330,297
398,Relax,174,87,2147483647,70,66,136,298
399,Relax,174,215,2147483647,67,62,129,299
400,Relax,174,379,2147483647,76,226,302,300
401,Relax,174,28,2147483647,78,125,203,301
402,Pop,105,,,,,,300
403,Relax,105,384,85,62,231,293,301
404,Relax,105,193,2147483647,56,40,96,302
405,Relax,105,355,85,69,202,271,303
406,Relax,105,166,2147483647,68,13,81,304
407,Relax,105,169,2147483647,53,16,69,305
408,Relax,105,300,74,63,147,210,306
409,Relax,105,493,86,62,340,402,307
410,Relax,105,406,77,58,253,311,308
411,Relax,105,279,2147483647,63,126,189,309
412,Relax,105,410,56,54,257,311,310
413,Relax,105,283,79,55,130,185,311
414,Relax,105,444,2147483647,55,291,346,312
415,Relax,105,253,2147483647,61,100,161,313
416,Pop,169,,,,,,312
417,Relax,169,276,2147483647,72,123,195,313
418,Relax,169,388,2147483647,69,235,304,314
419,Relax,169,229,2147483647,65,76,141,315
420,Relax,169,487,76,68,334,402,316
421,Relax,169,59,2147483647,57,94,151,317
422,Relax,169,172,80,62,19,81,318
423,Relax,169,284,71,67,131,198,319
424,Relax,169,15,2147483647,70,138,208,320
425,Pop,166,,,,,,319
426,Relax,166,112,2147483647,76,41,117,320
427,Relax,166,232,2147483647,72,79,151,321
428,Relax,166,205,2147483647,74,52,126,322
429,Pop,172,,,,,,321
430,Relax,172,81,2147483647,70,72,142,322
431,Relax,172,421,91,76,268,344,323
432,Relax,172,315,89,75,162,237,324
433,Relax,172,14,89,68,139,207,325
434,Pop,193,,,,,,324
435,Relax,193,3,2147483647,66,150,216,325
436,Relax,193,339,91,70,186,256,326
437,Relax,193,355,69,65,202,267,327
438,Relax,193,181,82,76,28,104,328
439,Relax,193,315,75,58,162,220,329
440,Relax,193,204,73,66,51,117,330
441,Relax,193,252,2147483647,57,99,156,331
442,Relax,193,380,75,66,227,293,332
443,Relax,193,462,2147483647,63,309,372,333
444,Pop,132,,,,,,331
445,Relax,132,68,2147483647,90,85,175,332
446,Relax,132,216,2147483647,98,63,161,333
447,Relax,132,312,2147483647,98,159,257,334
448,Pop,230,,,,,,333
449,Relax,230,113,2147483647,26,40,66,334
450,Relax,230,162,71,36,9,45,335
451,Relax,230,180,2147483647,26,27,53,336
452,Relax,230,356,38,27,203,230,337
453,Relax,230,213,81,38,60,98,338
454,Relax,230,24,2147483647,26,129,155,339
455,Relax,230,58,2147483647,38,95,133,340
456,Relax,230,475,73,40,322,362,341
457,Relax,230,188,78,31,35,66,342
458,Relax,230,493,62,31,340,371,343
459,Relax,230,381,55,36,228,264,344
460,Pop,180,,,,,,342
461,Relax,180,226,79,31,73,104,343
462,Relax,180,54,2147483647,36,99,135,344
463,Relax,180,88,2147483647,36,65,101,345
464,Relax,180,264,78,35,111,146,346
465,Relax,180,393,47,44,240,284,347
466,Relax,180,300,63,45,147,192,348
467,Relax,180,93,67,32,60,92,349
468,Relax,180,399,2147483647,44,246,290,350
469,Pop,113,,,,,,349
470,Relax,113,466,2147483647,37,313,350,350
471,Relax,113,37,81,39,116,155,351
472,Relax,113,7,91,33,146,179,352
473,Relax,113,330,2147483647,27,177,204,353
474,Relax,113,59,57,29,94,123,354
475,Relax,113,429,2147483647,41,276,317,355
476,Relax,113,334,59,32,181,213,356
477,Pop,188,,,,,,355
478,Relax,188,144,2147483647,35,9,44,356
479,Relax,188,338,2147483647,33,185,218,357
480,Relax,188,468,64,32,315,347,358
481,Relax,188,277,2147483647,50,124,174,359
482,Relax,188,167,68,41,14,55,360
483,Relax,188,455,2147483647,34,302,336,361
484,Relax,188,318,67,50,165,215,362
485,Relax,188,414,69,51,261,312,363
486,Pop,144,,,,,,362
487,Relax,144,448,57,38,295,333,363
488,Relax,144,98,72,43,55,98,364
489,Relax,144,163,2147483647,36,10,46,365
490,Relax,144,100,64,39,53,92,366
491,Relax,144,340,2147483647,46,187,233,367
492,Relax,144,70,2147483647,43,83,126,368
493,Relax,144,139,2147483647,54,14,68,369
494,Relax,144,351,2147483647,42,198,240,370
495,Relax,144,239,74,41,86,127,371
496,Pop,163,,,,,,370
497,Relax,163,480,63,44,327,371,371
498,Relax,163,177,2147483647,53,24,77,372
499,Relax,163,438,2147483647,42,285,327,373
500,Relax,163,231,2147483647,53,78,131,374
501,Relax,163,397,2147483647,37,244,281,375
502,Relax,163,286,80,48,133,181,376
503,Relax,163,191,2147483647,41,38,79,377
504,Pop,139,,,,,,375
505,Relax,139,290,75,55,137,192,376
506,Relax,139,260,2147483647,67,107,174,377
507,Relax,139,421,76,56,268,324,378
508,Relax,139,486,2147483647,58,333,391,379
509,Relax,139,106,60,57,47,104,380
510,Relax,139,365,2147483647,64,212,276,381
511,Pop,177,,,,,,380
512,Relax,177,240,2147483647,71,87,158,381
513,Relax,177,33,2147483647,54,120,174,382
514,Relax,177,452,70,67,299,366,383
515,Relax,177,270,2147483647,70,117,187,384
516,Relax,177,350,79,57,197,254,385
517,Relax,177,47,2147483647,69,106,175,386
518,Pop,191,,,,,,385
519,Relax,191,20,2147483647,59,133,192,386
520,Relax,191,244,49,43,91,134,387
521,Relax,191,15,70,45,138,183,388
522,Relax,191,383,86,52,230,282,389
523,Relax,191,431,2147483647,45,278,323,390
524,Pop,93,,,,,,389
525,Relax,93,67,2147483647,37,86,123,390
526,Relax,93,375,2147483647,39,222,261,391
527,Relax,93,265,2147483647,36,112,148,392
528,Relax,93,490,80,50,337,387,393
529,Relax,93,459,72,49,306,355,394
530,Relax,93,284,67,42,131,173,395
531,Relax,93,173,60,39,20,59,396
532,Pop,100,,,,,,394
533,Relax,100,421,56,45,268,313,395
534,Relax,100,231,53,50,78,128,396
535,Relax,100,279,63,48,126,174,397
536,Relax,100,280,81,41,127,168,398
537,Relax,100,248,2147483647,43,95,138,399
538,Relax,100,251,2147483647,55,98,153,400
539,Relax,100,431,45,41,278,319,401
540,Pop,213,,,,,,400
541,Relax,213,112,76,56,41,97,401
542,Relax,213,443,2147483647,47,290,337,402
543,Relax,213,12,51,40,141,181,403
544,Relax,213,141,67,52,12,64,404
545,Relax,213,271,69,53,118,171,405
546,Relax,213,303,46,44,150,194,406
547,Pop,112,,,,,,404
548,Relax,112,416,60,57,263,320,405
549,Relax,112,166,68,64,13,77,406
550,Relax,112,439,2147483647,62,286,348,407
551,Relax,112,73,2147483647,76,80,156,408
552,Relax,112,57,2147483647,74,96,170,409
553,Relax,112,206,2147483647,65,53,118,410
554,Relax,112,430,2147483647,74,277,351,411
555,Relax,112,222,2147483647,61,69,130,412
556,Pop,98,,,,,,410
557,Relax,98,256,2147483647,45,103,148,411
558,Relax,98,450,2147483647,47,297,344,412
559,Relax,98,307,73,49,154,203,413
560,Relax,98,485,2147483647,55,332,387,414
561,Relax,98,198,2147483647,59,45,104,415
562,Relax,98,346,63,52,193,245,416
563,Pop,88,,,,,,415
564,Relax,88,320,68,48,167,215,416
565,Relax,88,1,55,52,152,204,417
566,Relax,88,70,43,37,83,120,418
567,Relax,88,390,2147483647,52,237,289,419
568,Relax,88,87,70,54,66,120,420
569,Relax,88,61,69,45,92,137,421
570,Relax,88,398,2147483647,40,245,285,422
571,Pop,190,,,,,,421
572,Relax,190,250,85,83,97,180,422
573,Pop,226,,,,,,421
574,Relax,226,176,66,44,23,67,422
575,Relax,226,289,2147483647,45,136,181,423
576,Relax,226,22,90,41,131,172,424
577,Relax,226,359,41,38,206,244,425
578,Relax,226,396,79,43,243,286,426
579,Relax,226,460,77,44,307,351,427
580,Relax,226,94,67,43,59,102,428
581,Pop,94,,,,,,426
582,Relax,94,288,66,48,135,183,427
583,Relax,94,354,64,50,201,251,428
584,Relax,94,419,2147483647,46,266,312,429
585,Relax,94,262,69,49,109,158,430
586,Relax,94,361,56,47,208,255,431
587,Relax,94,172,62,58,19,77,432
588,Relax,94,366,66,51,213,264,433
589,Relax,94,270,70,47,117,164,434
590,Relax,94,48,2147483647,49,105,154,435
591,Relax,94,304,65,56,151,207,436
592,Relax,94,157,85,49,4,53,437
593,Relax,94,319,65,48,166,214,438
594,Pop,106,,,,,,435
595,Relax,106,32,70,64,121,185,436
596,Relax,106,374,2147483647,64,221,285,437
597,Pop,86,,,,,,436
598,Relax,86,39,2147483647,52,114,166,437
599,Relax,86,439,62,38,286,324,438
600,Relax,86,216,98,50,63,113,439
601,Relax,86,345,2147483647,48,192,240,440
602,Relax,86,14,68,46,139,185,441
603,Relax,86,175,47,40,22,62,442
604,Pop,181,,,,,,440
605,Relax,181,116,2147483647,91,37,128,441
606,Relax,181,95,86,83,58,141,442
607,Pop,198,,,,,,441
608,Relax,198,80,2147483647,60,73,133,442
609,Relax,198,451,2147483647,75,298,373,443
610,Relax,198,117,2147483647,71,36,107,444
611,Relax,198,245,71,63,92,155,445
612,Relax,198,249,2147483647,72,96,168,446
613,Relax,198,45,85,61,108,169,447
614,Pop,109,,,,,,446
615,Relax,109,160,2147483647,64,7,71,447
616,Relax,109,297,2147483647,80,144,224,448
617,Relax,109,60,2147483647,79,93,172,449
618,Pop,160,,,,,,448
619,Relax,160,114,2147483647,79,39,118,449
620,Relax,160,463,75,72,310,382,450
621,Pop,117,,,,,,448
622,Relax,117,434,2147483647,75,281,356,449
623,Relax,117,138,2147483647,83,15,98,450
624,Relax,117,349,2147483647,83,196,279,451
625,Pop,138,,,,,,450
626,Relax,138,275,2147483647,99,122,221,451
627,Relax,138,295,2147483647,91,142,233,452
628,Relax,138,411,2147483647,97,258,355,453
629,Pop,185,,,,,,452
630,Relax,185,133,2147483647,92,20,112,453
631,Relax,185,200,2147483647,83,47,130,454
632,Pop,223,,,,,,453
633,Relax,223,135,45,44,18,62,454
634,Relax,223,295,91,40,142,182,455
635,Relax,223,329,93,55,176,231,456
636,Relax,223,106,57,52,47,99,457
637,Relax,223,267,87,58,114,172,458
638,Relax,223,108,2147483647,46,45,91,459
639,Relax,223,302,2147483647,44,149,193,460
640,Relax,223,306,2147483647,41,153,194,461
641,Relax,223,115,44,39,38,77,462
642,Relax,223,276,72,51,123,174,463
643,Relax,223,376,2147483647,51,223,274,464
644,Relax,223,62,81,46,91,137,465
645,Pop,108,,,,,,462
646,Relax,108,210,70,49,57,106,463
647,Relax,108,470,71,58,317,375,464
648,Relax,108,471,88,65,318,383,465
649,Relax,108,249,72,63,96,159,466
650,Relax,108,461,83,47,308,355,467
651,Relax,108,159,2147483647,64,6,70,468
652,Pop,159,,,,,,467
653,Relax,159,2,2147483647,69,151,220,468
654,Relax,159,349,83,81,196,277,469
655,Pop,210,,,,,,467
656,Relax,210,336,72,59,183,242,468
